            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457315.000000000, A.D. 2015-Oct-19 12:00:00.0000,  8.162409166823075E-01,  7.738758364394354E+03,  2.890033406008951E+01,  7.824079370080156E+00,  5.855572709421597E+01,  2.457315481486535E+06,  4.185600852632557E-03,  1.858771769624780E+02,  1.810297709117457E+02,  4.211360997603140E+04,  7.648846158766844E+04,  8.600915679133046E+04,
2457315.041666667, A.D. 2015-Oct-19 13:00:00.0000,  8.162733936347208E-01,  7.737262491626905E+03,  2.890119081087487E+01,  7.823619969695072E+00,  5.855873457000042E+01,  2.457315481467469E+06,  4.185704841234903E-03,  2.009482835532791E+02,  1.836907704967857E+02,  4.211291246649347E+04,  7.648856244136003E+04,  8.600702000138875E+04,
2457315.083333333, A.D. 2015-Oct-19 14:00:00.0000,  8.163048086727758E-01,  7.735824232923005E+03,  2.890185364009360E+01,  7.822825115878143E+00,  5.856252266740418E+01,  2.457315481453435E+06,  4.185798405214719E-03,  2.160186781849921E+02,  1.864231497093085E+02,  4.211228490539442E+04,  7.648874557786583E+04,  8.600509751055083E+04,
2457315.125000000, A.D. 2015-Oct-19 15:00:00.0000,  8.163337983322201E-01,  7.734495972528547E+03,  2.890229179820724E+01,  7.821463633862697E+00,  5.856724161443795E+01,  2.457315481443792E+06,  4.185885622673150E-03,  2.310883536773166E+02,  1.892873437150011E+02,  4.211169993333286E+04,  7.648890389413718E+04,  8.600330550123828E+04,
2457315.166666667, A.D. 2015-Oct-19 16:00:00.0000,  8.163591949918811E-01,  7.733320668136368E+03,  2.890249701701908E+01,  7.819325270918345E+00,  5.857300384384730E+01,  2.457315481437934E+06,  4.185971530374912E-03,  2.461573241173089E+02,  1.923598054560702E+02,  4.211112376573645E+04,  7.648892686333654E+04,  8.600154047577982E+04,
2457315.208333333, A.D. 2015-Oct-19 17:00:00.0000,  8.163800452752676E-01,  7.732329779384619E+03,  2.890248494130681E+01,  7.816229083372483E+00,  5.857988404760487E+01,  2.457315481435268E+06,  4.186063177397232E-03,  2.612256232639840E+02,  1.957461769050710E+02,  4.211050912726929E+04,  7.648868847515396E+04,  8.599965761239111E+04,
2457315.250000000, A.D. 2015-Oct-19 18:00:00.0000,  8.163956082209859E-01,  7.731540858708631E+03,  2.890229763990139E+01,  7.812030615645345E+00,  5.858792396296448E+01,  2.457315481435210E+06,  4.186171644955832E-03,  2.762933030234752E+02,  1.996057984927542E+02,  4.210978170943914E+04,  7.648802256016966E+04,  8.599742928214266E+04,
2457315.291666667, A.D. 2015-Oct-19 19:00:00.0000,  8.164052942088943E-01,  7.730954638915284E+03,  2.890200924745790E+01,  7.806626035395979E+00,  5.859714723029839E+01,  2.457315481437182E+06,  4.186316501627885E-03,  2.913604324407779E+02,  2.042033009245075E+02,  4.210881030366736E+04,  7.648666596841943E+04,  8.599445356317682E+04,
2457315.333333333, A.D. 2015-Oct-19 20:00:00.0000,  8.164073360516541E-01,  7.730646617825196E+03,  2.890174378396301E+01,  7.800040989459052E+00,  5.860717073984316E+01,  2.457315481440601E+06,  4.186496863530803E-03,  3.064276272130361E+02,  2.100345256597635E+02,  4.210760087886858E+04,  7.648455513991196E+04,  8.599074876563592E+04,
2457315.375000000, A.D. 2015-Oct-19 21:00:00.0000,  8.164045314065388E-01,  7.730453609923751E+03,  2.890170844908208E+01,  7.792667279619700E+00,  5.861779994834565E+01,  2.457315481444268E+06,  4.186749588470861E-03,  3.214953650317233E+02,  2.181999310566739E+02,  4.210590636657507E+04,  7.648135912322639E+04,  8.598555810248110E+04,
2457315.416666667, A.D. 2015-Oct-19 22:00:00.0000,  8.163948442315228E-01,  7.730227461322990E+03,  2.890245612853366E+01,  7.784132019096129E+00,  5.862996692065161E+01,  2.457315481448075E+06,  4.187264696970190E-03,  3.365634035638926E+02,  2.319533603412684E+02,  4.210245310905465E+04,  7.647467875678631E+04,  8.597498033990728E+04,
